20260401 031100;4720.425000;4720.735000;4717.505000;4718.325000;0
20260401 031200;4718.305000;4718.815000;4715.898000;4715.985000;0
20260401 031300;4716.095000;4716.545000;4714.585000;4715.465000;0
20260401 031400;4715.305000;4715.355000;4713.765000;4714.955000;0
20260401 031500;4715.035000;4716.485000;4713.075000;4715.055000;0
20260401 031600;4715.195000;4715.965000;4712.675000;4714.175000;0
20260401 031700;4714.155000;4714.755000;4713.495000;4714.135000;0
20260401 031800;4714.175000;4715.775000;4713.715000;4715.735000;0
20260401 031900;4715.765000;4716.678000;4714.755000;4715.965000;0
20260401 032000;4715.985000;4719.805000;4715.125000;4719.055000;0
20260401 032100;4719.125000;4725.575000;4718.555000;4723.655000;0
20260401 032200;4723.625000;4725.265000;4723.335000;4724.255000;0
20260401 032300;4724.235000;4724.235000;4721.335000;4721.385000;0
20260401 032400;4721.405000;4721.988000;4718.495000;4719.385000;0
20260401 032500;4719.365000;4719.655000;4717.905000;4719.445000;0
20260401 032600;4719.465000;4723.655000;4719.465000;4722.465000;0
20260401 032700;4722.445000;4722.755000;4719.215000;4720.025000;0
20260401 032800;4719.995000;4723.015000;4718.455000;4722.075000;0
20260401 032900;4722.055000;4723.465000;4720.795000;4722.855000;0
20260401 033000;4722.885000;4724.915000;4721.945000;4724.525000;0
20260401 033100;4724.545000;4727.795000;4724.015000;4727.595000;0
20260401 033200;4727.565000;4730.025000;4727.145000;4729.095000;0
20260401 033300;4729.075000;4735.835000;4728.475000;4734.525000;0
20260401 033400;4734.485000;4735.025000;4730.175000;4731.225000;0
20260401 033500;4731.255000;4735.545000;4730.495000;4732.395000;0
20260401 033600;4732.355000;4740.615000;4730.955000;4740.245000;0
20260401 033700;4740.265000;4745.815000;4739.595000;4742.835000;0
20260401 033800;4742.845000;4747.565000;4742.625000;4744.715000;0
20260401 033900;4744.735000;4745.055000;4740.645000;4741.315000;0
20260401 034000;4741.395000;4741.445000;4735.225000;4737.005000;0
20260401 034100;4736.715000;4738.585000;4730.348000;4731.258000;0
20260401 034200;4731.218000;4735.725000;4730.875000;4735.605000;0
20260401 034300;4735.335000;4737.665000;4731.285000;4731.365000;0
20260401 034400;4731.395000;4732.625000;4730.375000;4730.585000;0
20260401 034500;4730.355000;4730.415000;4724.938000;4725.055000;0
20260401 034600;4725.085000;4728.385000;4722.915000;4727.935000;0
20260401 034700;4727.975000;4730.395000;4726.965000;4730.325000;0
20260401 034800;4730.245000;4732.625000;4723.885000;4723.885000;0
20260401 034900;4723.895000;4724.595000;4719.605000;4722.225000;0
20260401 035000;4722.255000;4724.585000;4719.265000;4720.105000;0
20260401 035100;4720.075000;4721.115000;4715.555000;4715.815000;0
20260401 035200;4715.875000;4716.035000;4712.415000;4712.725000;0
20260401 035300;4712.685000;4714.515000;4710.435000;4712.375000;0
20260401 035400;4712.455000;4715.155000;4710.445000;4713.255000;0
20260401 035500;4713.215000;4714.615000;4709.385000;4709.385000;0
20260401 035600;4709.425000;4714.725000;4709.425000;4712.605000;0
20260401 035700;4712.505000;4716.265000;4712.075000;4715.605000;0
20260401 035800;4715.665000;4715.695000;4710.635000;4710.885000;0
20260401 035900;4710.865000;4714.058000;4710.125000;4712.715000;0
20260401 040000;4712.725000;4719.898000;4709.995000;4718.545000;0
20260401 040100;4718.465000;4719.185000;4714.345000;4715.005000;0
20260401 040200;4714.985000;4720.335000;4714.455000;4719.105000;0
20260401 040300;4719.135000;4725.445000;4718.545000;4725.205000;0
20260401 040400;4725.145000;4726.195000;4720.355000;4721.135000;0
20260401 040500;4721.165000;4724.725000;4720.465000;4724.115000;0
20260401 040600;4724.165000;4725.418000;4718.735000;4718.805000;0
20260401 040700;4718.765000;4721.385000;4716.765000;4718.715000;0
20260401 040800;4718.735000;4721.665000;4718.485000;4721.545000;0
20260401 040900;4721.565000;4721.745000;4719.215000;4719.705000;0
20260401 041000;4719.685000;4720.235000;4715.915000;4719.085000;0
20260401 041100;4719.065000;4719.405000;4715.585000;4717.835000;0
20260401 041200;4717.835000;4719.435000;4717.225000;4718.785000;0
20260401 041300;4718.835000;4719.088000;4716.715000;4718.765000;0
20260401 041400;4718.725000;4720.538000;4717.655000;4718.715000;0
20260401 041500;4718.785000;4722.895000;4716.725000;4722.415000;0
20260401 041600;4722.315000;4722.455000;4717.115000;4717.695000;0
20260401 041700;4717.665000;4721.255000;4717.215000;4720.435000;0
20260401 041800;4720.485000;4725.365000;4720.045000;4724.925000;0
20260401 041900;4724.905000;4727.665000;4724.225000;4726.495000;0
20260401 042000;4726.545000;4729.135000;4726.255000;4727.555000;0
20260401 042100;4727.645000;4729.508000;4726.798000;4728.965000;0
20260401 042200;4729.008000;4730.575000;4728.965000;4730.135000;0
20260401 042300;4730.105000;4730.695000;4726.205000;4726.205000;0
20260401 042400;4725.965000;4728.395000;4724.985000;4728.375000;0
20260401 042500;4728.405000;4735.675000;4727.698000;4735.255000;0
20260401 042600;4734.595000;4734.655000;4731.855000;4732.315000;0
20260401 042700;4732.345000;4733.615000;4731.865000;4731.865000;0
20260401 042800;4731.805000;4731.955000;4727.498000;4729.045000;0
20260401 042900;4728.955000;4731.015000;4727.855000;4730.225000;0
20260401 043000;4730.175000;4730.815000;4725.798000;4729.105000;0
20260401 043100;4729.125000;4731.215000;4728.165000;4729.825000;0
20260401 043200;4729.855000;4733.375000;4728.925000;4732.845000;0
20260401 043300;4732.865000;4733.775000;4731.725000;4732.485000;0
20260401 043400;4732.485000;4734.475000;4731.565000;4732.495000;0
20260401 043500;4732.535000;4733.625000;4731.045000;4731.745000;0
20260401 043600;4731.655000;4734.385000;4730.845000;4734.385000;0
20260401 043700;4734.385000;4739.255000;4734.385000;4736.435000;0
20260401 043800;4736.435000;4740.185000;4736.435000;4738.615000;0
20260401 043900;4738.585000;4739.075000;4736.485000;4737.775000;0
20260401 044000;4737.775000;4738.075000;4732.540000;4733.015000;0
20260401 044100;4732.755000;4734.875000;4730.605000;4733.925000;0
20260401 044200;4733.685000;4733.985000;4731.788000;4731.838000;0
20260401 044300;4731.768000;4732.485000;4730.545000;4732.405000;0
20260401 044400;4732.415000;4732.865000;4730.838000;4731.375000;0
20260401 044500;4731.358000;4731.445000;4730.375000;4731.185000;0
20260401 044600;4731.055000;4731.535000;4730.785000;4730.805000;0
20260401 044700;4730.855000;4731.025000;4728.665000;4729.175000;0
20260401 044800;4729.195000;4730.975000;4729.195000;4730.745000;0
20260401 044900;4730.775000;4731.475000;4730.745000;4731.025000;0
20260401 045000;4730.985000;4731.775000;4730.545000;4731.725000;0
20260401 045100;4731.685000;4731.945000;4730.325000;4730.825000;0
20260401 045200;4730.835000;4732.305000;4730.375000;4731.125000;0
20260401 045300;4731.195000;4732.335000;4730.925000;4731.775000;0
20260401 045400;4731.715000;4731.785000;4727.725000;4729.985000;0
20260401 045500;4730.035000;4730.455000;4726.065000;4727.855000;0
20260401 045600;4727.818000;4730.255000;4726.555000;4729.885000;0
20260401 045700;4729.845000;4729.975000;4728.225000;4729.975000;0
20260401 045800;4729.995000;4730.285000;4727.755000;4730.105000;0
20260401 045900;4730.125000;4730.475000;4727.918000;4728.315000;0
20260401 050000;4728.345000;4728.485000;4724.805000;4725.795000;0
20260401 050100;4725.745000;4727.035000;4725.295000;4725.725000;0
20260401 050200;4725.665000;4729.795000;4725.285000;4729.795000;0
20260401 050300;4729.855000;4730.005000;4726.495000;4727.735000;0
20260401 050400;4727.785000;4727.835000;4725.535000;4725.935000;0
20260401 050500;4725.795000;4727.415000;4724.565000;4725.385000;0
20260401 050600;4725.445000;4726.555000;4720.908000;4721.985000;0
20260401 050700;4722.245000;4724.435000;4720.735000;4724.435000;0
20260401 050800;4724.665000;4724.665000;4722.135000;4722.645000;0
20260401 050900;4722.605000;4723.455000;4719.915000;4720.165000;0
20260401 051000;4720.205000;4721.655000;4718.905000;4718.905000;0
20260401 051100;4718.935000;4720.425000;4718.345000;4718.945000;0
20260401 051200;4718.695000;4720.945000;4717.675000;4720.905000;0
20260401 051300;4720.885000;4721.225000;4717.815000;4718.655000;0
20260401 051400;4718.715000;4719.765000;4717.605000;4717.965000;0
20260401 051500;4717.935000;4719.125000;4716.405000;4717.945000;0
20260401 051600;4717.905000;4718.645000;4717.165000;4717.565000;0
20260401 051700;4717.615000;4718.915000;4715.778000;4717.345000;0
20260401 051800;4717.415000;4717.868000;4715.805000;4715.805000;0
20260401 051900;4715.825000;4716.915000;4714.795000;4716.915000;0
20260401 052000;4716.875000;4717.375000;4715.015000;4715.155000;0
20260401 052100;4715.215000;4716.025000;4713.775000;4713.775000;0
20260401 052200;4713.795000;4716.105000;4713.755000;4715.145000;0
20260401 052300;4715.185000;4720.035000;4715.185000;4719.845000;0
20260401 052400;4719.805000;4720.865000;4718.955000;4720.775000;0
